Bioguide ID,Name,Chamber,Party,State,District,Term Start,Age,Birthdate,Education,Previous Professions,Total Receipts,Total Disbursements,Main Funding Sources,Policy Focus & Platforms,Projected/Historical Voting Alignment,Committee Assignments,Estimated Net Worth,Term End Date,Status
T000490,David Taylor,House,Republican,OH,District 2,2025-01-03,56.0,1969-11-16,"Juris Doctor (J.D.), University of Dayton School of Law",Assistant Prosecuting Attorney and Business Owner (Taylor Stone Design),Unknown,Unknown,Individual/PAC contributions,"Border security and immigration enforcement, Economic growth and supporting small businesses, Fiscal responsibility and reducing government spending",DW-NOMINATE: +0.59 (Solidly Conservative) • ~97% Party Loyalty,House Committee on Agriculture; House Committee on Transportation and Infrastructure,N/A (No net worth disclosure provided in sources),2027-01-03,
D000635,Maxine Dexter,House,Democrat,OR,District 3,2025-01-03,53.0,1972-12-05,"M.D., University of Washington School of Medicine",Pulmonary and critical care physician,Unknown,Unknown,Individual/PAC contributions,"Healthcare access and reproductive rights, Housing and homelessness, Climate change and environmental protection",DW-NOMINATE: -0.46 (Solidly Progressive) • ~93% Party Loyalty,House Committee on Natural Resources (Subcommittee); House Committee on Veterans' Affairs (Subcommittee); House Committee on Natural Resources; House Committee on Veterans' Affairs,N/A (No net worth disclosure provided in sources),2027-01-03,
B001326,Janelle Bynum,House,Democrat,OR,District 5,2025-01-03,51.0,1975-01-31,"Master of Business Administration (MBA), University of Michigan",Electrical engineer and McDonald's franchise owner,Unknown,Unknown,Individual/PAC contributions,"Lowering the cost of living and supporting small businesses, Improving public education and career-technical training, Protecting reproductive freedom and healthcare access",DW-NOMINATE: -0.28 (Moderate Democrat) • ~88% Party Loyalty,House Committee on Financial Services,N/A (No net worth disclosure provided in sources),2027-01-03,
M001230,Ryan Mackenzie,House,Republican,PA,District 7,2025-01-03,44.0,1982-08-03,"New York University (BS in Finance), Harvard Business School (MBA)",Public service,Unknown,Unknown,Individual/PAC contributions,General legislative priorities,DW-NOMINATE: +0.32 (Moderate Republican) • ~89% Party Loyalty,House Committee on Homeland Security (Subcommittee); House Committee on Education and Workforce; House Committee on Education and the Workforce; House Committee on Foreign Affairs; House Committee on Homeland Security,N/A (No net worth disclosure provided in sources),2027-01-03,
B001327,Robert Bresnahan,House,Republican,PA,District 8,2025-01-03,36.0,1990-04-22,"Bachelor of Science in Business Administration, Pennsylvania State University","CEO of Kuharchik Construction, Businessman and entrepreneur",Unknown,Unknown,Individual/PAC contributions,"Economic growth and combating inflation, Border security and immigration enforcement, Infrastructure development and energy independence",DW-NOMINATE: +0.26 (Moderate Republican) • ~87% Party Loyalty,House Committee on Agriculture; House Committee on Small Business; House Committee on Transportation and Infrastructure,N/A (No net worth disclosure provided in sources),2027-01-03,
H001103,Pablo José Hernández Rivera,House,Democrat,PR,District 0,2025-01-03,35.0,1991-05-11,Juris Doctor (J.D.) from Stanford Law School,Attorney in private practice and federal law clerk,861573.18,331737.58,Individual/PAC contributions,"Economic development and job creation, Parity in federal funding for healthcare (Medicare/Medicaid) and nutrition (SNAP), Infrastructure and energy grid modernization",DW-NOMINATE: -0.51 (Solidly Progressive) • ~95% Party Loyalty,House Committee on Homeland Security (Subcommittee); House Committee on Natural Resources (Subcommittee); House Committee on Homeland Security; House Committee on Natural Resources,N/A (No net worth disclosure provided in sources),2027-01-03,
B001325,Sheri Biggs,House,Republican,SC,District 3,2025-01-03,56.0,1970-03-28,"Doctor of Nursing Practice (DNP), Samford University","Family Nurse Practitioner, Lieutenant Colonel, Air National Guard (Flight Nurse)",Unknown,Unknown,Individual/PAC contributions,"Border Security and Immigration, Veterans' Healthcare and Mental Health Reform, Fiscal Responsibility and Economic Growth",DW-NOMINATE: +0.83 (Solidly Conservative) • ~99% Party Loyalty,"House Committee on Homeland Security (Subcommittee); House Committee on Science, Space, and Technology (Subcommittee); House Committee on Foreign Affairs; House Committee on Homeland Security; House Committee on Science, Space, and Technology",N/A (No net worth disclosure provided in sources),2027-01-03,
G000601,Craig Goldman,House,Republican,TX,District 12,2025-01-03,57.0,1968-10-03,"Bachelor of Arts in Government, University of Texas at Austin","Real estate investment partner, Retail business owner",1756535.34,783571.11,Individual/PAC contributions,"Border security, Economic growth and tax relief, Public safety and supporting law enforcement",DW-NOMINATE: +0.80 (Solidly Conservative) • ~99% Party Loyalty,House Committee on Energy and Commerce,N/A (No net worth disclosure provided in sources),2027-01-03,
G000603,Brandon Gill,House,Republican,TX,District 26,2025-01-03,32.0,1994-02-26,"Bachelor of Arts in History, Dartmouth College","Conservative news publisher and media founder, Documentary film producer, Financial analyst",Unknown,Unknown,Individual/PAC contributions,"Border security and immigration enforcement, Reducing federal spending and inflation, Defending constitutional rights and conservative values",DW-NOMINATE: +0.78 (Solidly Conservative) • ~99% Party Loyalty,House Committee on Oversight and Accountability (Subcommittee); House Committee on Oversight and Government Reform; House Committee on the Budget; House Committee on the Judiciary,N/A (No net worth disclosure provided in sources),2027-01-03,
J000310,Julie Johnson,House,Democrat,TX,District 32,2025-01-03,60.0,1966-05-02,Juris Doctor (J.D.) from the University of Houston Law Center,Attorney and Trial Lawyer,Unknown,Unknown,Individual/PAC contributions,"Healthcare access and reproductive rights, Public education funding and teacher support, LGBTQ+ equality and civil rights",DW-NOMINATE: -0.35 (Moderate Democrat) • ~90% Party Loyalty,Committee on House Administration (Subcommittee); House Committee on Homeland Security (Subcommittee); House Committee on Foreign Affairs; House Committee on Homeland Security; House Committee on House Administration; Joint Committee of Congress on the Library,N/A (No net worth disclosure provided in sources),2027-01-03,
K000403,Mike Kennedy,House,Republican,UT,District 3,2025-01-03,57.0,1969-02-02,Doctor of Medicine (MD) from Michigan State University and Juris Doctor (JD) from Brigham Young University,Family Physician and Attorney,Unknown,Unknown,Individual/PAC contributions,"Healthcare Reform, Fiscal Responsibility and Government Spending, Family and Child Protection",DW-NOMINATE: +0.65 (Solidly Conservative) • ~99% Party Loyalty,"House Committee on Natural Resources (Subcommittee); House Committee on Science, Space, and Technology (Subcommittee); House Committee on Natural Resources; House Committee on Science, Space, and Technology; House Committee on Transportation and Infrastructure",N/A (No net worth disclosure provided in sources),2027-01-03,
M001239,John McGuire,House,Republican,VA,District 5,2025-01-03,57.0,1968-08-24,High School Diploma (Henrico High School) and U.S. Navy SEAL training,"U.S. Navy SEAL, Small Business Owner (Founder of SEAL Team Physical Training)",Unknown,Unknown,Individual/PAC contributions,"Border Security and Immigration Enforcement, Support for Veterans, Military, and Law Enforcement, Economic Growth, Tax Cuts, and Fiscal Responsibility",DW-NOMINATE: +0.73 (Solidly Conservative) • ~99% Party Loyalty,House Committee on Oversight and Accountability (Subcommittee); House Committee on Armed Services; House Committee on Oversight and Government Reform,N/A (No net worth disclosure provided in sources),2027-01-03,
V000138,Eugene Vindman,House,Democrat,VA,District 7,2025-01-03,51.0,1975-06-06,Juris Doctor (J.D.) from the University of Georgia School of Law,"U.S. Army Colonel, Military Attorney (JAG Corps Officer), National Security Council (NSC) Legal Advisor",Unknown,Unknown,Individual/PAC contributions,"Defending democracy and the rule of law, Protecting reproductive rights and healthcare access, Supporting veterans, military families, and national security",DW-NOMINATE: -0.17 (Moderate Democrat) • ~85% Party Loyalty,House Committee on Agriculture; House Committee on Armed Services,N/A (No net worth disclosure provided in sources),2027-01-03,
S001230,Suhas Subramanyam,House,Democrat,VA,District 10,2025-01-03,39.0,1986-09-26,Juris Doctor (J.D.) from Northwestern University School of Law,White House technology policy adviser and attorney,Unknown,Unknown,Individual/PAC contributions,"Healthcare access and lowering prescription drug costs, Gun violence prevention, Technology, cybersecurity, and digital privacy",DW-NOMINATE: -0.23 (Moderate Democrat) • ~87% Party Loyalty,"House Committee on Oversight and Accountability (Subcommittee); House Committee on Science, Space, and Technology (Subcommittee); House Committee on Ethics; House Committee on Oversight and Government Reform; House Committee on Science, Space, and Technology",N/A (No net worth disclosure provided in sources),2027-01-03,
B001322,Michael Baumgartner,House,Republican,WA,District 5,2025-01-03,50.0,1975-12-13,Master of Public Administration (MPA) from Harvard University,"Foreign Service Officer / Diplomat, International Development Consultant",1738226.34,976007.41,Individual/PAC contributions,"Border Security and National Security, Fiscal Responsibility and Inflation Reduction, Economic Growth and Agricultural Support",DW-NOMINATE: +0.58 (Solidly Conservative) • ~97% Party Loyalty,House Committee on Education and Workforce; House Committee on Education and the Workforce; House Committee on Foreign Affairs; House Committee on the Judiciary,N/A (No net worth disclosure provided in sources),2027-01-03,
R000621,Emily Randall,House,Democrat,WA,District 6,2025-01-03,40.0,1985-10-30,"Bachelor of Arts, Wellesley College",Non-profit fundraiser and healthcare advocate,Unknown,Unknown,Individual/PAC contributions,"Expanding healthcare access and protecting reproductive rights, Lowering the cost of living and infrastructure tolls, Improving education access and workforce development",DW-NOMINATE: -0.57 (Solidly Progressive) • ~96% Party Loyalty,House Committee on Oversight and Accountability (Subcommittee); House Committee on Natural Resources (Subcommittee); House Committee on Natural Resources; House Committee on Oversight and Government Reform,N/A (No net worth disclosure provided in sources),2027-01-03,
M001235,Riley Moore,House,Republican,WV,District 2,2025-01-03,46.0,1980-07-01,"Master of Arts in Strategic Security Studies, Boston University","Defense and aerospace industry consultant, U.S. House Foreign Affairs Committee staffer, Government relations associate",Unknown,Unknown,Individual/PAC contributions,"Opposing ESG (Environmental, Social, and Governance) financial regulations, Promoting domestic energy independence, specifically coal and natural gas, Securing the southern border and strengthening national security",DW-NOMINATE: +0.54 (Solidly Conservative) • ~96% Party Loyalty,House Committee on Appropriations,N/A (No net worth disclosure provided in sources),2027-01-03,
P000622,Jimmy Patronis,House,Republican,FL,District 1,2025-04-02,54.0,1972-04-13,"Bachelor of Science in Hospitality Administration, Florida State University","Restaurateur, Co-owner of Captain Anderson's Restaurant",Unknown,Unknown,Individual/PAC contributions,"Fiscal conservatism and tax relief, Insurance fraud prevention, Support and benefits for first responders",DW-NOMINATE: +0.53 (Solidly Conservative) • ~95% Party Loyalty,House Committee on Small Business; House Committee on Transportation and Infrastructure,N/A (No net worth disclosure provided in sources),2027-04-02,
